timestamp,age,gender,purchase_frequency,purchase_categories,personalized_recommendation_frequency,browsing_frequency,product_search_method,search_result_exploration,customer_reviews_importance,add_to_cart_browsing,cart_completion_frequency,cart_abandonment_factors,saveforlater_frequency,review_left,review_reliability,review_helpfulness,personalized_recommendation_frequency ,recommendation_helpfulness,rating_accuracy ,shopping_satisfaction,service_appreciation,improvement_areas,id
2023-06-09 16:28:58-05:30,34,Female,Few times a month,Clothing and Fashion,No,Few times a week,categories,First page,2,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Occasionally,Sometimes,2,Sometimes,2,2,Product recommendations,Reducing packaging waste,484
2023-06-09 16:29:23-05:30,45,Others,Few times a month,Beauty and Personal Care,No,Few times a month,Filter,First page,2,Yes,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Sometimes,3,2,Competitive prices,Product quality and accuracy,485
2023-06-09 16:29:50-05:30,33,Prefer not to say,Once a week,Beauty and Personal Care,No,Few times a month,categories,Multiple pages,1,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Yes,2,2,Competitive prices,Product quality and accuracy,486
2023-06-09 16:30:15-05:30,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,2,Yes,Often,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,2,Sometimes,2,1,Competitive prices,Reducing packaging waste,487
2023-06-09 16:30:40-05:30,45,Prefer not to say,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Heavily,Sometimes,4,Sometimes,3,3,Competitive prices,Customer service responsiveness,488
2023-06-09 16:31:33-05:30,34,Female,Once a week,Clothing and Fashion,No,Few times a week,categories,First page,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,2,Sometimes,2,3,Competitive prices,Customer service responsiveness,490
2023-06-09 16:32:00-05:30,67,Prefer not to say,Few times a month,Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,High shipping costs,Sometimes,Yes,Rarely,Sometimes,2,Sometimes,4,2,Product recommendations,Reducing packaging waste,491
2023-06-09 16:32:28-05:30,34,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Always,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,4,Product recommendations,Reducing packaging waste,492
2023-06-09 16:32:56-05:30,45,Others,Less than once a month,Beauty and Personal Care,No,Few times a week,Filter,First page,4,Maybe,Always,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,2,Product recommendations,Customer service responsiveness,493
2023-06-09 16:33:19-05:30,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Competitive prices,Reducing packaging waste,494
2023-06-09 19:22:11-05:30,21,Prefer not to say,Less than once a month,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,495
2023-06-09 19:23:09-05:30,23,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,4,4,User-friendly website/app interface,Customer service responsiveness,496
2023-06-09 19:24:06-05:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Yes,3,3,Competitive prices,Reducing packaging waste,497
2023-06-09 19:24:57-05:30,42,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Never,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,498
2023-06-09 19:26:02-05:30,23,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,3,Product recommendations,Shipping speed and reliability,499
2023-06-09 19:27:00-05:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Always,Changed my mind or no longer need the item,Sometimes,Yes,Never,Sometimes,3,Sometimes,3,3,Wide product selection,Customer service responsiveness,500
2023-06-10 10:49:42-05:30,40,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Often,Yes,Heavily,Yes,2,Yes,2,1,Wide product selection,Product quality and accuracy,502
2023-06-10 14:40:34-05:30,23,Female,Few times a month,Beauty and Personal Care,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,503
2023-06-10 14:41:51-05:30,23,Female,Multiple times a week,Clothing and Fashion,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,504
2023-06-10 23:21:59-05:30,27,Male,Less than once a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,1,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Yes,3,Sometimes,2,2,Wide product selection,Product quality and accuracy,505
2023-06-11 09:31:41-05:30,39,Male,Once a month,Home and Kitchen,Sometimes,Few times a week,Keyword,Multiple pages,1,Yes,Often,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,All the above,Reducing packaging waste,506
2023-06-11 21:15:38-05:30,40,Female,Once a month,Clothing and Fashion,Yes,Rarely,categories,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Rarely,Sometimes,5,Yes,5,4,Product recommendations,Customer service responsiveness,509
2023-06-11 22:42:48-05:30,23,Male,Once a month,Clothing and Fashion,Sometimes,Rarely,Filter,First page,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Yes,3,Sometimes,3,1,Product recommendations,Customer service responsiveness,510
2023-06-11 22:43:19-05:30,45,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,3,Sometimes,1,1,Competitive prices,Reducing packaging waste,511
2023-06-11 22:44:01-05:30,45,Prefer not to say,Few times a month,Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,2,Yes,Often,High shipping costs,Always,Yes,Heavily,Yes,1,Yes,1,1,Wide product selection,Product quality and accuracy,512
2023-06-11 22:44:46-05:30,45,Prefer not to say,Few times a month,Beauty and Personal Care,Yes,Few times a month,Filter,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,2,Sometimes,2,1,Wide product selection,Product quality and accuracy,513
2023-06-11 22:45:34-05:30,45,Prefer not to say,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,Yes,Multiple times a day,Keyword,Multiple pages,1,Maybe,Often,Found a better price elsewhere,Often,Yes,Heavily,No,1,Sometimes,3,1,Product recommendations,Reducing packaging waste,514
2023-06-11 22:47:42-05:30,45,Female,Few times a month,Clothing and Fashion,No,Multiple times a day,categories,First page,1,No,Sometimes,Found a better price elsewhere,Never,No,Moderately,Sometimes,4,No,4,4,User-friendly website/app interface,Shipping speed and reliability,515
2023-06-11 22:49:05-05:30,34,Prefer not to say,Once a month,Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,No,3,No,3,2,Competitive prices,Reducing packaging waste,517
2023-06-11 22:49:49-05:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,3,No,2,3,Competitive prices,Reducing packaging waste,518
2023-06-11 22:50:44-05:30,25,Male,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Few times a month,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,No,Heavily,Sometimes,3,No,2,2,Product recommendations,Customer service responsiveness,519
2023-06-11 22:51:27-05:30,26,Others,Once a month,Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Filter,First page,4,Maybe,Often,Found a better price elsewhere,Rarely,No,Occasionally,Sometimes,3,No,2,2,Product recommendations,Product quality and accuracy,520
2023-06-11 22:52:06-05:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,categories,First page,3,No,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,3,No,2,2,Competitive prices,Reducing packaging waste,521
2023-06-11 22:52:47-05:30,22,Male,Once a month,Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Keyword,First page,2,No,Often,Found a better price elsewhere,Always,No,Occasionally,Sometimes,2,No,2,2,Competitive prices,Customer service responsiveness,522
2023-06-11 22:53:44-05:30,34,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Filter,First page,1,Yes,Often,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,2,Sometimes,2,2,Competitive prices,Product quality and accuracy,523
2023-06-11 22:54:33-05:30,35,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Often,No,Rarely,Sometimes,2,Sometimes,2,3,Wide product selection,Customer service responsiveness,524
2023-06-11 22:55:58-05:30,34,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a week,categories,Multiple pages,4,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,Sometimes,2,Sometimes,5,4,Competitive prices,Reducing packaging waste,525
2023-06-11 22:56:58-05:30,21,Others,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a month,categories,First page,4,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Never,No,5,No,5,4,Product recommendations,Product quality and accuracy,526
2023-06-11 22:59:30-05:30,36,Female,Once a month,Groceries and Gourmet Food,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,No,3,Sometimes,3,3,Competitive prices,Reducing packaging waste,530
2023-06-11 23:01:04-05:30,40,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,Yes,Few times a month,categories,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,3,No,2,3,Wide product selection,Shipping speed and reliability,532
2023-06-11 23:02:11-05:30,50,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,3,Sometimes,4,3,Product recommendations,Reducing packaging waste,533
2023-06-11 23:02:55-05:30,27,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Yes,2,No,2,3,Wide product selection,Product quality and accuracy,534
2023-06-11 23:03:34-05:30,27,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a month,Filter,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,3,Sometimes,3,4,Wide product selection,Shipping speed and reliability,535
2023-06-11 23:04:17-05:30,45,Male,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,Keyword,First page,4,Maybe,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,Yes,2,3,Product recommendations,Product quality and accuracy,536
2023-06-11 23:04:55-05:30,46,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,Sometimes,Few times a month,categories,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,2,Yes,2,3,Competitive prices,Reducing packaging waste,537
2023-06-11 23:05:38-05:30,60,Prefer not to say,Less than once a month,Home and Kitchen;others,Sometimes,Few times a month,categories,First page,4,Yes,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,4,No,3,4,Product recommendations,Customer service responsiveness,538
2023-06-11 23:06:16-05:30,32,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,Filter,First page,1,Yes,Always,Found a better price elsewhere,Often,No,Occasionally,No,2,No,2,4,Wide product selection,Reducing packaging waste,539
2023-06-11 23:07:31-05:30,25,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a week,Keyword,Multiple pages,3,No,Often,Found a better price elsewhere,Often,No,Occasionally,Yes,2,No,2,2,Product recommendations,Customer service responsiveness,541
2023-06-11 23:08:35-05:30,37,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,3,No,2,3,Product recommendations,Shipping speed and reliability,542
2023-06-11 23:09:33-05:30,37,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Rarely,Keyword,First page,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Moderately,Sometimes,1,No,2,3,Product recommendations,Customer service responsiveness,543
2023-06-11 23:10:14-05:30,32,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Yes,2,No,2,3,Product recommendations,Customer service responsiveness,544
2023-06-11 23:10:59-05:30,56,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Keyword,Multiple pages,3,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Moderately,No,2,No,2,2,Product recommendations,Reducing packaging waste,545
2023-06-11 23:15:03-05:30,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Never,Sometimes,3,No,3,2,Product recommendations,Customer service responsiveness,546
2023-06-11 23:15:37-05:30,21,Male,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,categories,First page,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,No,Moderately,Sometimes,2,Yes,1,1,Wide product selection,Product quality and accuracy,547
2023-06-11 23:16:18-05:30,46,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Keyword,First page,1,Maybe,Often,Changed my mind or no longer need the item,Often,No,Occasionally,Yes,2,Yes,2,2,Competitive prices,Product quality and accuracy,548
2023-06-11 23:16:58-05:30,21,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,Keyword,Multiple pages,5,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,Competitive prices,Reducing packaging waste,549
2023-06-11 23:17:41-05:30,31,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,5,Sometimes,3,2,Competitive prices,Customer service responsiveness,550
2023-06-11 23:18:35-05:30,36,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,2,No,2,2,User-friendly website/app interface,Customer service responsiveness,551
2023-06-11 23:19:12-05:30,35,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,categories,First page,2,No,Often,High shipping costs,Sometimes,Yes,Rarely,Sometimes,3,Yes,2,1,Product recommendations,Product quality and accuracy,552
2023-06-11 23:19:45-05:30,25,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,2,Sometimes,4,3,Product recommendations,Customer service responsiveness,553
2023-06-11 23:20:18-05:30,45,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,categories,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,2,1,User-friendly website/app interface,Customer service responsiveness,554
2023-06-11 23:20:57-05:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,Filter,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,1,Yes,2,1,Competitive prices,Reducing packaging waste,555
2023-06-11 23:21:30-05:30,36,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a month,categories,Multiple pages,1,No,Often,High shipping costs,Often,Yes,Moderately,Sometimes,1,Sometimes,1,2,Wide product selection,Product quality and accuracy,556
2023-06-11 23:22:19-05:30,43,Male,Once a month,Beauty and Personal Care,Sometimes,Multiple times a day,Filter,Multiple pages,2,No,Always,Found a better price elsewhere,Often,No,Rarely,Sometimes,1,Yes,2,1,Competitive prices,Product quality and accuracy,557
2023-06-11 23:22:55-05:30,34,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a week,categories,Multiple pages,4,Maybe,Always,High shipping costs,Often,Yes,Occasionally,Yes,1,Yes,1,1,Competitive prices,Customer service responsiveness,558
2023-06-11 23:24:21-05:30,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Filter,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,No,2,2,Competitive prices,Reducing packaging waste,559
2023-06-11 23:25:09-05:30,25,Female,Few times a month,Clothing and Fashion;others,No,Few times a week,Keyword,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Often,No,Moderately,No,2,No,2,2,Product recommendations,Customer service responsiveness,560
2023-06-11 23:25:48-05:30,43,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,Filter,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,3,Sometimes,2,2,Competitive prices,Customer service responsiveness,561
2023-06-11 23:26:21-05:30,56,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,Filter,First page,2,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Product recommendations,Product quality and accuracy,562
2023-06-11 23:26:54-05:30,32,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,No,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,3,3,Product recommendations,Customer service responsiveness,563
2023-06-11 23:27:25-05:30,21,Male,Once a week,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Sometimes,4,Sometimes,3,2,Competitive prices,Customer service responsiveness,564
2023-06-11 23:27:55-05:30,34,Male,Less than once a month,Clothing and Fashion,No,Few times a week,categories,First page,2,No,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,No,3,3,User-friendly website/app interface,Customer service responsiveness,565
2023-06-11 23:28:26-05:30,34,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion,No,Multiple times a day,Keyword,Multiple pages,5,No,Always,Changed my mind or no longer need the item,Sometimes,No,Never,Yes,2,No,3,2,User-friendly website/app interface,Product quality and accuracy,566
2023-06-12 09:40:22-05:30,34,Female,Once a week,Clothing and Fashion,No,Few times a week,Keyword,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,4,Sometimes,4,4,User-friendly website/app interface,Shipping speed and reliability,567
2023-06-12 14:41:58-05:30,45,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,4,Product recommendations,Product quality and accuracy,569
2023-06-12 14:43:30-05:30,45,Prefer not to say,Less than once a month,Home and Kitchen,Sometimes,Few times a month,categories,Multiple pages,3,Maybe,Never,Found a better price elsewhere,Rarely,No,Moderately,Sometimes,4,Yes,4,4,Competitive prices,Shipping speed and reliability,570
2023-06-12 14:44:47-05:30,45,Female,Few times a month,Groceries and Gourmet Food,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Product quality and accuracy,571
2023-06-12 14:49:47-05:30,45,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Multiple times a day,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,4,Product recommendations,Product quality and accuracy,573
2023-06-12 14:51:24-05:30,25,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,574
2023-06-12 14:54:13-05:30,45,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,categories,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Occasionally,Sometimes,3,Sometimes,3,3,User-friendly website/app interface,Product quality and accuracy,575
2023-06-12 15:27:59-05:30,60,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,576
2023-06-12 15:29:20-05:30,26,Male,Few times a month,Groceries and Gourmet Food,Sometimes,Few times a week,categories,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Wide product selection,Customer service responsiveness,577
2023-06-12 15:33:53-05:30,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,578
2023-06-12 15:35:24-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,2,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Moderately,Yes,4,Sometimes,3,4,Competitive prices,Customer service responsiveness,579
2023-06-12 15:37:14-05:30,12,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Always,Yes,Moderately,Yes,3,Sometimes,4,4,Wide product selection,Customer service responsiveness,580
2023-06-12 15:38:48-05:30,56,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Multiple times a day,categories,Multiple pages,4,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,Yes,3,Sometimes,3,4,Product recommendations,Customer service responsiveness,581
2023-06-12 15:40:25-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,Filter,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Yes,3,2,Competitive prices,Customer service responsiveness,582
2023-06-12 15:44:16-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Keyword,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,583
2023-06-12 15:45:27-05:30,23,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,Keyword,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,3,Competitive prices,Customer service responsiveness,584
2023-06-12 15:47:01-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,585
2023-06-12 15:48:11-05:30,25,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,4,4,Product recommendations,Reducing packaging waste,586
2023-06-12 15:49:27-05:30,25,Male,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,categories,Multiple pages,2,Yes,Sometimes,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,3,Sometimes,3,2,Product recommendations,Product quality and accuracy,587
2023-06-12 15:51:31-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,Keyword,Multiple pages,4,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,588
2023-06-12 15:52:33-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,User-friendly website/app interface,Customer service responsiveness,589
2023-06-12 15:53:28-05:30,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a month,Filter,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,590
2023-06-12 15:54:44-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,Filter,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,591
2023-06-12 15:55:53-05:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,Keyword,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,592
2023-06-12 15:56:57-05:30,23,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,categories,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,3,Sometimes,3,5,Competitive prices,Customer service responsiveness,593
2023-06-12 15:57:52-05:30,23,Female,Once a week,Groceries and Gourmet Food,Sometimes,Few times a week,categories,Multiple pages,3,Maybe,Rarely,High shipping costs,Always,Yes,Moderately,Sometimes,4,Sometimes,3,4,Product recommendations,Customer service responsiveness,594
